expiry_days,expiry_years,strike,moneyness,option_type,market_price,use_for_iv,iv,pct_error_flat_vol,pct_error_svi_vol
2,0.005479452054794521,675.0,0.9009971240144428,put,0.04,True,0.5400415306310654,99.97346539526245,5.882258745760847
2,0.005479452054794521,676.0,0.9023319345685382,put,0.03,True,0.5173247411361387,99.95161926216937,44.87445469157183
2,0.005479452054794521,677.0,0.9036667451226337,put,0.05,True,0.5392929244932833,99.96047284448898,10.769688325456356
2,0.005479452054794521,678.0,0.9050015556767291,put,0.05,True,0.532274364527089,99.94640446049671,8.372083507907218
2,0.005479452054794521,679.0,0.9063363662308246,put,0.05,True,0.5252577316188953,99.92763416692263,5.876916201604493
2,0.005479452054794521,680.0,0.90767117678492,put,0.05,True,0.5182429020250727,99.90269819252391,3.2781491448309605
2,0.005479452054794521,681.0,0.9090059873390156,put,0.05,True,0.5112296865402787,99.8697129425098,0.5692633095616684
2,0.005479452054794521,682.0,0.9103407978931111,put,0.05,True,0.5042180385651835,99.82626581102839,2.256787518378184
2,0.005479452054794521,683.0,0.9116756084472065,put,0.05,True,0.4972076858088287,99.76928087529993,5.207627071555615
2,0.005479452054794521,684.0,0.913010419001302,put,0.05,True,0.4901986569404891,99.69485458304358,8.29151244275081
2,0.005479452054794521,685.0,0.9143452295553974,put,0.05,True,0.4831901408818115,99.59805581749478,11.517396114233941
2,0.005479452054794521,686.0,0.9156800401094929,put,0.06,True,0.48634955621786724,99.56056995144245,4.2541708793748345
2,0.005479452054794521,687.0,0.9170148506635883,put,0.06,True,0.47922088073336605,99.42581466242115,1.304277508750451
2,0.005479452054794521,688.0,0.9183496612176839,put,0.06,True,0.4720923228859536,99.25272179156322,1.7904142914716241
2,0.005479452054794521,689.0,0.9196844717717794,put,0.06,True,0.46496364984510125,99.03129571802413,5.04032732405448
2,0.005479452054794521,690.0,0.9210192823258748,put,0.06,True,0.4578347508540252,98.74919488396029,8.456825508943908
2,0.005479452054794521,691.0,0.9223540928799703,put,0.06,True,0.4507052576466505,98.39125025260908,12.052313569671236
2,0.005479452054794521,692.0,0.9236889034340657,put,0.06,True,0.44357498282730007,97.9389018407265,15.840348752951355
2,0.005479452054794521,693.0,0.9250237139881612,put,0.06,True,0.43644368060185557,97.36954320700208,19.83576620003452
2,0.005479452054794521,694.0,0.9263585245422566,put,0.08,True,0.44486733665499334,97.49182250356597,6.958885130874306
2,0.005479452054794521,695.0,0.9276933350963521,put,0.07,True,0.4302334332148158,96.36955008332558,10.156006428886286
2,0.005479452054794521,696.0,0.9290281456504477,put,0.07,True,0.42298810989702246,95.41935942680482,14.203071133258344
2,0.005479452054794521,697.0,0.9303629562045431,put,0.08,True,0.42283668443536415,94.96190043876757,3.680818091519409
2,0.005479452054794521,698.0,0.9316977667586386,put,0.09,True,0.4219087322161886,94.39178501829444,4.298937474064322
2,0.005479452054794521,699.0,0.933032577312734,put,0.08,True,0.40813495636480085,92.1281490285084,11.89594811333636
2,0.005479452054794521,700.0,0.9343673878668295,put,0.09,True,0.40701963337139674,91.30189476264259,3.4660056016514513
2,0.005479452054794521,701.0,0.935702198420925,put,0.1,True,0.40527273609682407,90.30429141207432,3.041920963648442
2,0.005479452054794521,702.0,0.9370370089750204,put,0.09,True,0.39211314287729326,86.70546917756634,12.282253705914398
2,0.005479452054794521,703.0,0.938371819529116,put,0.11,True,0.3953662794575866,86.62499401384629,4.153798102590465
2,0.005479452054794521,704.0,0.9397066300832114,put,0.1,True,0.3826380598976243,81.97378022980031,10.114642887712217
2,0.005479452054794521,705.0,0.9410414406373069,put,0.11,True,0.3801018689192569,79.99269613044132,4.667836297123981
2,0.005479452054794521,706.0,0.9423762511914023,put,0.11,True,0.3724590718634783,75.65915769652366,9.566553950407293
2,0.005479452054794521,707.0,0.9437110617454978,put,0.12,True,0.3693885915163776,72.9494280442251,5.263857511793313
2,0.005479452054794521,708.0,0.9450458722995932,put,0.14,True,0.36998137570950324,71.98739631085994,5.317602791094658
2,0.005479452054794521,709.0,0.9463806828536887,put,0.14,True,0.36210307295413624,66.27252551049177,0.5109306738489336
2,0.005479452054794521,710.0,0.9477154934077843,put,0.15,True,0.35796425445155067,62.22802403291752,2.2963723872147512
2,0.005479452054794521,711.0,0.9490503039618797,put,0.17,True,0.3569319367060321,60.144134565444986,9.161992862001304
2,0.005479452054794521,712.0,0.9503851145159752,put,0.17,True,0.3488366827339877,52.497552426123036,4.143336636119664
2,0.005479452054794521,713.0,0.9517199250700706,put,0.17,True,0.3407278167957095,43.57184730846242,1.3075255517267286
2,0.005479452054794521,714.0,0.9530547356241661,put,0.2,True,0.34161810890422706,43.211109412380296,8.847279210641906
2,0.005479452054794521,715.0,0.9543895461782615,put,0.19,True,0.3304621034478963,29.454391165206207,1.7348651589450597
2,0.005479452054794521,716.0,0.955724356732357,put,0.23,True,0.3329212676925817,31.447947136626723,10.739468711289982
2,0.005479452054794521,717.0,0.9570591672864525,put,0.22,True,0.32191306285113125,15.965446452623475,0.712642035013031
2,0.005479452054794521,718.0,0.958393977840548,put,0.24,True,0.31833563471728293,9.962719968256428,2.9880234337230824
2,0.005479452054794521,719.0,0.9597287883946435,put,0.26,True,0.3143160176296949,3.1616520292891797,4.369004052004594
2,0.005479452054794521,720.0,0.9610635989487389,put,0.31,True,0.3159897009383844,5.660474574240481,14.180591154100114
2,0.005479452054794521,721.0,0.9623984095028344,put,0.31,True,0.3070616380287951,9.24196714125489,7.992352986767289
2,0.005479452054794521,722.0,0.9637332200569299,put,0.33,True,0.30182816364413484,18.46989860616991,7.147059170564734
2,0.005479452054794521,723.0,0.9650680306110253,put,0.35,True,0.2962864150332284,28.56226160633965,5.752021098263878
2,0.005479452054794521,724.0,0.9664028411651208,put,0.38,True,0.29208947339823677,35.88153785167341,6.3489619301417655
2,0.005479452054794521,725.0,0.9677376517192163,put,0.45,True,0.29339465008366783,31.283811570039827,14.496817118201005
2,0.005479452054794521,726.0,0.9690724622733118,put,0.4,True,0.27646196350119284,68.49028675255438,4.229367661659461
2,0.005479452054794521,727.0,0.9704072728274072,put,0.5,True,0.2809091083860511,53.328225500013104,9.446951667126768
2,0.005479452054794521,728.0,0.9717420833815027,put,0.61,True,0.28454245535233963,42.554304776099606,19.213063172443725
2,0.005479452054794521,729.0,0.9730768939355982,put,0.64,True,0.2777066806710398,53.68233478876725,16.002440380263796
2,0.005479452054794521,730.0,0.9744117044896936,put,0.72,True,0.27584096988103773,54.083429459710445,18.367063666310276
2,0.005479452054794521,731.0,0.9757465150437891,put,0.8,True,0.27309996133640313,55.987193618672734,19.494243141745223
2,0.005479452054794521,732.0,0.9770813255978845,put,0.87,True,0.26866784078551054,60.90575491563938,18.70382164976838
2,0.005479452054794521,733.0,0.9784161361519801,put,0.96,True,0.2653414552217164,63.14301246281639,18.918342335900636
2,0.005479452054794521,734.0,0.9797509467060755,put,1.05,True,0.2612517175421545,66.43782552728224,18.245491440095364
2,0.005479452054794521,735.0,0.981085757260171,put,1.16,True,0.25797634991634727,67.6693345662885,18.226053248202266
2,0.005479452054794521,736.0,0.9824205678142665,put,1.15,True,0.24511224284229435,87.74521312951968,8.680263003325845
2,0.005479452054794521,737.0,0.9837553783683619,put,1.39,True,0.24967641992423506,71.99192812432622,16.208913182476863
2,0.005479452054794521,738.0,0.9850901889224574,put,1.55,True,0.2472576903886697,70.3589070112912,16.531176099151562
2,0.005479452054794521,739.0,0.9864249994765528,put,1.68,True,0.24198569700505743,73.17894570621004,14.334628372692068
2,0.005479452054794521,740.0,0.9877598100306484,put,1.86,True,0.23885031921831268,71.92942275870038,13.823939194134399
2,0.005479452054794521,741.0,0.9890946205847438,put,2.07,True,0.2363617757185344,69.40237102579742,13.674101868162191
2,0.005479452054794521,742.0,0.9904294311388393,put,2.23,True,0.23007853951237517,72.0270217320449,10.600426507720423
2,0.005479452054794521,743.0,0.9917642416929348,put,2.5,True,0.22858279028722522,67.48484834689407,10.992499263891204
2,0.005479452054794521,744.0,0.9930990522470302,put,2.71,True,0.22282325720555388,68.25964169112933,8.337246782993237
2,0.005479452054794521,745.0,0.9944338628011257,put,2.99,True,0.21938115984038817,65.71013194536923,7.269964594089891
2,0.005479452054794521,746.0,0.9957686733552211,put,3.3,True,0.21608426259698485,62.791714064870575,6.265371503932875
2,0.005479452054794521,747.0,0.9971034839093166,put,3.62,True,0.21191086244445367,60.55966776350606,4.747465696754797
2,0.005479452054794521,748.0,0.9984382944634121,put,3.98,True,0.20817651137904347,57.670887270125824,3.5334616495455897
2,0.005479452054794521,749.0,0.9997731050175076,put,4.42,True,0.206580994560709,52.97155349461682,3.423318406916524
5,0.0136986301369863,750.0,1.001107915571603,call,4.77,True,0.14339049316272134,123.95568008188282,2.115815442105723
5,0.0136986301369863,751.0,1.0024427261256985,call,4.19,True,0.14007230528268733,143.55202298857,0.8994069564559188
5,0.0136986301369863,752.0,1.003777536679794,call,3.71,True,0.13867067232459332,162.57276923316098,1.0235836674171432
5,0.0136986301369863,753.0,1.0051123472338894,call,3.21,True,0.1356771144539735,189.48531904406488,0.5821943842832555
5,0.0136986301369863,754.0,1.006447157787985,call,2.77,True,0.13339449926903998,219.77729651590167,1.8917747500757605
5,0.0136986301369863,755.0,1.0077819683420803,call,2.37,True,0.13123059564184464,256.00856846915644,3.4960493375602733
5,0.0136986301369863,756.0,1.009116778896176,call,2.03,True,0.1298606404742986,295.6193688567434,4.4003957179687525
5,0.0136986301369863,757.0,1.0104515894502712,call,1.72,True,0.12836679363364553,344.11063471035925,5.854180854827504
5,0.0136986301369863,758.0,1.0117864000043668,call,1.41,True,0.12561527232386416,414.90334791648723,10.31553235166143
5,0.0136986301369863,759.0,1.0131212105584624,call,1.19,True,0.12504988041985068,479.4290031942227,11.07321708906074
5,0.0136986301369863,760.0,1.0144560211125577,call,0.97,True,0.12327978292132746,574.6103753067232,15.212371883122858
5,0.0136986301369863,761.0,1.0157908316666533,call,0.79,True,0.1220112936492699,685.504206286017,19.052390495739505
5,0.0136986301369863,762.0,1.0171256422207486,call,0.62,True,0.1198470324519044,848.4320648297418,27.129418808191158
5,0.0136986301369863,763.0,1.0184604527748442,call,0.5,True,0.11912929994321149,1013.5760917461027,31.62788826838323
5,0.0136986301369863,764.0,1.0197952633289395,call,0.41,True,0.11920610654523157,1184.8900884191523,33.622608756483515
5,0.0136986301369863,765.0,1.0211300738830351,call,0.31,True,0.11724124671299581,1506.624393099273,46.7563995816495
5,0.0136986301369863,766.0,1.0224648844371307,call,0.23,True,0.11531212716446726,1945.686598791168,63.97559963359096
5,0.0136986301369863,767.0,1.023799694991226,call,0.19,True,0.11623148250621733,2237.5846057211897,64.3900432157159
5,0.0136986301369863,768.0,1.0251345055453216,call,0.14,True,0.11478957453881129,2892.3233870508375,84.72585836006668
5,0.0136986301369863,769.0,1.026469316099417,call,0.11,True,0.11492254868422311,3489.381977218874,94.77344384049708
5,0.0136986301369863,770.0,1.0278041266535125,call,0.09,True,0.11590833060255684,4031.468477811085,97.47900703737209
5,0.0136986301369863,771.0,1.0291389372076079,call,0.07,True,0.11603415519032992,4898.514529480806,111.0609506749331
5,0.0136986301369863,772.0,1.0304737477617034,call,0.06,True,0.11787152663826138,5383.223771784415,105.26421470538736
5,0.0136986301369863,773.0,1.0318085583157988,call,0.05,True,0.11920956753849973,6081.877364715603,106.04698027081267
5,0.0136986301369863,774.0,1.0331433688698943,call,0.04,True,0.11989645069218455,7154.16350176836,116.33990272358794
5,0.0136986301369863,775.0,1.03447817942399,call,0.03,True,0.1196635654394666,8972.681515801834,143.43023623323745
5,0.0136986301369863,776.0,1.0358129899780852,call,0.03,True,0.12369440551043587,8403.48262652574,106.50702997032866
5,0.0136986301369863,777.0,1.0371478005321808,call,0.03,True,0.12770465390098176,7863.583550719497,76.17696684763355
5,0.0136986301369863,778.0,1.0384826110862762,call,0.03,True,0.13169571806209904,7351.948187678663,51.20971567469018
5,0.0136986301369863,779.0,1.0398174216403717,call,0.04,True,0.14052586720330532,5125.658465033227,2.0466043973987014
5,0.0136986301369863,780.0,1.041152232194467,call,0.02,True,0.13329217248285666,9664.021242157738,70.3246944568404
5,0.0136986301369863,781.0,1.0424870427485626,call,0.04,True,0.14863785504005925,4457.255208738731,25.45851155734349
5,0.0136986301369863,782.0,1.0438218533026582,call,0.03,True,0.1474780079986866,5567.517380615029,12.4099047073629
5,0.0136986301369863,783.0,1.0451566638567535,call,0.02,True,0.14462419470199048,7822.829215167937,16.587616670940083
5,0.0136986301369863,784.0,1.046491474410849,call,0.03,True,0.15526754777106713,4818.468689903742,30.55315556499174
5,0.0136986301369863,785.0,1.0478262849649445,call,0.02,True,0.15210305424224776,6764.455448930684,6.287616347206894
5,0.0136986301369863,786.0,1.04916109551904,call,0.02,True,0.15582104947794076,6281.671459111189,15.126780270528965
5,0.0136986301369863,789.0,1.0531655271813265,call,0.02,True,0.16689309583053424,5002.400645232876,34.44857360882505
5,0.0136986301369863,790.0,1.0545003377354218,call,0.01,True,0.15913736047437715,9355.86585935203,21.78077655867092
5,0.0136986301369863,792.0,1.0571699588436128,call,0.01,True,0.1660254389599536,7998.737483706771,6.903473862760554
5,0.0136986301369863,793.0,1.0585047693977083,call,0.02,True,0.18147575661247556,3642.879761422877,49.510286567810894
5,0.0136986301369863,795.0,1.0611743905058992,call,0.01,True,0.17627639873692713,6279.586378917849,8.535146125632133
5,0.0136986301369863,800.0,1.0678484432763766,call,0.01,True,0.19315752519998186,4115.714968726303,22.903590196321403
5,0.0136986301369863,810.0,1.0811965488173312,call,0.01,True,0.22622415716465677,1629.5736033176822,30.618837003729602
5,0.0136986301369863,815.0,1.0878706015878086,call,0.02,True,0.25858628285014795,436.9281195586062,64.50115711893957
5,0.0136986301369863,835.0,1.1145668126697181,call,0.01,True,0.30545030369261994,29.915174678678635,2.951097490224621
5,0.0136986301369863,840.0,1.1212408654401955,call,0.01,True,0.3207812893406877,27.171030753599858,7.436668233953367
5,0.0136986301369863,845.0,1.1279149182106727,call,0.01,True,0.3359574193927017,59.97956074625157,19.24806001948784
5,0.0136986301369863,640.0,0.8542787546211013,put,0.03,True,0.48239071724287275,99.85980727159497,18.359971405033924
5,0.0136986301369863,645.0,0.8609528073915786,put,0.05,True,0.485059165328495,99.77393618401193,22.54876267868991
5,0.0136986301369863,650.0,0.8676268601620559,put,0.04,True,0.45188545611252706,99.27673206940798,5.970275653753941
5,0.0136986301369863,655.0,0.8743009129325333,put,0.05,True,0.4400084110423136,98.58769617365515,6.811168779038118
5,0.0136986301369863,660.0,0.8809749657030107,put,0.05,True,0.4176013883262309,96.70831218836314,2.947339441496583
5,0.0136986301369863,665.0,0.887649018473488,put,0.06,True,0.4032952686005466,93.88712975639878,4.672142240131812
5,0.0136986301369863,670.0,0.8943230712439654,put,0.07,True,0.3874319103179778,88.82145413741287,8.581510566861294
5,0.0136986301369863,675.0,0.9009971240144428,put,0.07,True,0.3644948659729814,77.13818954867008,3.107671388739257
5,0.0136986301369863,680.0,0.90767117678492,put,0.08,True,0.34712813753782007,60.731867289516764,2.723373402731075
5,0.0136986301369863,685.0,0.9143452295553974,put,0.1,True,0.33318549313910617,40.73395774845637,5.381694467783943
5,0.0136986301369863,690.0,0.9210192823258748,put,0.09,True,0.30528568961795466,19.550758560236723,22.648563265421735
5,0.0136986301369863,695.0,0.9276933350963521,put,0.1,True,0.28574066863782244,88.2169461379206,30.79013016034579
5,0.0136986301369863,700.0,0.9343673878668295,put,0.14,True,0.2745824939511862,126.90035666784829,12.735929422843121
5,0.0136986301369863,701.0,0.935702198420925,put,0.15,True,0.2723742715095049,134.16169744093907,9.520459939871515
5,0.0136986301369863,702.0,0.9370370089750204,put,0.13,True,0.26187253722547066,198.34083492611322,31.651120227920753
5,0.0136986301369863,703.0,0.938371819529116,put,0.15,True,0.2624020953272619,185.11716919433874,18.97500893534741
5,0.0136986301369863,704.0,0.9397066300832114,put,0.16,True,0.2599160980516814,194.35233163891624,16.417041127400143
5,0.0136986301369863,705.0,0.9410414406373069,put,0.16,True,0.254881527234699,223.71229831377852,21.626878422942394
5,0.0136986301369863,706.0,0.9423762511914023,put,0.2,True,0.258706227902417,184.42281509547126,1.7581783645358173
5,0.0136986301369863,707.0,0.9437110617454978,put,0.18,True,0.24931371413338602,246.6293581568891,18.36598698002416
5,0.0136986301369863,708.0,0.9450458722995932,put,0.21,True,0.25031477751603537,225.45789937762225,6.327198915719484
5,0.0136986301369863,709.0,0.9463806828536887,put,0.21,True,0.24508916064605993,256.0480400099901,11.554410749979487
5,0.0136986301369863,710.0,0.9477154934077843,put,0.24,True,0.24528567537815932,240.38674764295786,2.524932112021779
5,0.0136986301369863,711.0,0.9490503039618797,put,0.26,True,0.2432963037906665,242.85733036709368,0.48037879929301136
5,0.0136986301369863,712.0,0.9503851145159752,put,0.27,True,0.2394893997078108,259.81358211717003,0.8975648497759562
5,0.0136986301369863,713.0,0.9517199250700706,put,0.31,True,0.23998121921747653,241.1069048573634,7.363815677924198
5,0.0136986301369863,714.0,0.9530547356241661,put,0.3,True,0.23302901866148776,283.18009309204604,1.034328600049391
5,0.0136986301369863,715.0,0.9543895461782615,put,0.31,True,0.2288894172774507,302.6246379983892,3.3333950319883447
5,0.0136986301369863,716.0,0.955724356732357,put,0.36,True,0.22979376915864114,275.98283596207773,5.834769562201889
5,0.0136986301369863,717.0,0.9570591672864525,put,0.38,True,0.22650285672043866,285.8076366879079,5.465007272071214
5,0.0136986301369863,718.0,0.958393977840548,put,0.42,True,0.22527239411412464,277.63239295869886,9.235499120982684
5,0.0136986301369863,719.0,0.9597287883946435,put,0.39,True,0.21611640080021705,339.443527483653,3.8744950246148395
5,0.0136986301369863,720.0,0.9610635989487389,put,0.46,True,0.21769198602196474,302.11369048811247,6.274989921348794
5,0.0136986301369863,721.0,0.9623984095028344,put,0.47,True,0.21271178132586052,324.27022445068627,2.2315874367389776
5,0.0136986301369863,722.0,0.9637332200569299,put,0.54,True,0.21319220533423577,297.6307301372662,9.167795313972833
5,0.0136986301369863,723.0,0.9650680306110253,put,0.49,True,0.20254121679938866,371.3194386761159,7.013489012261137
5,0.0136986301369863,724.0,0.9664028411651208,put,0.6,True,0.20588139061229122,313.5302123809055,6.42571327173963
5,0.0136986301369863,725.0,0.9677376517192163,put,0.68,True,0.20577770948965793,291.5713250020256,11.457642879359675
5,0.0136986301369863,726.0,0.9690724622733118,put,0.69,True,0.2000467342954562,313.6672650529701,6.276768736293787
5,0.0136986301369863,727.0,0.9704072728274072,put,0.75,True,0.19775555212183835,307.51492712770414,7.240451154609673
5,0.0136986301369863,728.0,0.9717420833815027,put,0.87,True,0.1989628159113716,275.76740454159693,13.83872320369129
5,0.0136986301369863,729.0,0.9730768939355982,put,0.97,True,0.19817331452311587,260.1091789278788,16.601699473688736
5,0.0136986301369863,730.0,0.9744117044896936,put,1.02,True,0.19401992450526287,265.52096527407116,14.27498304769101
5,0.0136986301369863,731.0,0.9757465150437891,put,1.1,True,0.19126589395970464,261.38512737471984,13.946793057932771
5,0.0136986301369863,732.0,0.9770813255978845,put,1.15,True,0.18659544355002874,268.18371702235424,10.756751837952976
5,0.0136986301369863,733.0,0.9784161361519801,put,1.26,True,0.1846784641083424,257.55701777122886,11.557316631330654
5,0.0136986301369863,734.0,0.9797509467060755,put,1.33,True,0.18040565674449588,260.0614671662504,8.890049000890139
5,0.0136986301369863,735.0,0.981085757260171,put,1.48,True,0.17943766260839328,243.59200614388774,10.845810087226205
5,0.0136986301369863,736.0,0.9824205678142665,put,1.58,True,0.17574114568818638,241.42337574680707,8.945030221028217
5,0.0136986301369863,737.0,0.9837553783683619,put,1.85,True,0.17853393474925072,209.02836114088697,15.104944984422394
5,0.0136986301369863,738.0,0.9850901889224574,put,2.0,True,0.1757573141714745,202.64884999273676,14.175192068088904
5,0.0136986301369863,739.0,0.9864249994765528,put,2.16,True,0.1728588973143139,196.41388258950326,13.058631514987413
5,0.0136986301369863,740.0,0.9877598100306484,put,2.37,True,0.17122232495807874,185.48060954084957,13.230871393665575
5,0.0136986301369863,741.0,0.9890946205847438,put,2.41,True,0.1631599693886261,196.3978792601799,6.488064990973223
5,0.0136986301369863,742.0,0.9904294311388393,put,2.61,True,0.1601735508813664,188.681139684911,5.3138846685723236
5,0.0136986301369863,743.0,0.9917642416929348,put,3.02,True,0.16331680165863433,162.91991631241734,10.223243636763852
5,0.0136986301369863,744.0,0.9930990522470302,put,3.24,True,0.15958816409128038,158.02796347335112,8.167871593586598
5,0.0136986301369863,745.0,0.9944338628011257,put,3.54,True,0.15767230477118072,148.43046496535035,7.753868542223865
5,0.0136986301369863,746.0,0.9957686733552211,put,3.9,True,0.1568056261904036,137.0063268649501,8.112781590770549
5,0.0136986301369863,747.0,0.9971034839093166,put,4.02,True,0.14815209845728047,141.4572013181646,2.202400476282235
5,0.0136986301369863,748.0,0.9984382944634121,put,4.56,True,0.1509762479098509,123.34354951085751,5.4640400999803305
5,0.0136986301369863,749.0,0.9997731050175076,put,4.98,True,0.14945459529231106,114.39589386586981,5.154139864385261
